material_id;material_name;image_url;item_url;unit;unit_price;expenditure;weight
m.1305;RSS-0027-000054 ROMMER Уплотнительное кольцо из EPDM, 54;https://lk.teremopt.ru/upload/resize_cache/iblock/178/71jtgeesq10pwlbt6njplhyhgs89ky2q/1000_750_1/RG0091KSNPHH0B_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933642;шт.;80,73;;
m.1306;RSS-0028-000015 ROMMER Уплотнительное кольцо из FPM, 15;https://lk.teremopt.ru/upload/resize_cache/iblock/f21/5d41hzmvmujvkok66aydo81wmtili97j/1000_750_1/RG0091KSNPHM0C_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933643;шт.;22,66;;
m.1307;RSS-0028-000018 ROMMER Уплотнительное кольцо из FPM, 18;https://lk.teremopt.ru/upload/resize_cache/iblock/c6a/zemx2fsufsbu6xxpft7090ec3wofk9lh/1000_750_1/RG0091KSNPHQOE_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933644;шт.;25,21;;
m.1308;RSS-0028-000022 ROMMER Уплотнительное кольцо из FPM, 22;https://lk.teremopt.ru/upload/resize_cache/iblock/d3d/ys6kskfkbtyqw732csj8a080orrcvq9p/1000_750_1/RG0091KSNPHVGF_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933645;шт.;40,41;;
m.1309;RSS-0028-000028 ROMMER Уплотнительное кольцо из FPM, 28;https://lk.teremopt.ru/upload/resize_cache/iblock/a8a/ceg5k72ntn8xoz79rp54hjw1tmzdxu1n/1000_750_1/RG0091KSNPI48G_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933646;шт.;50,43;;
m.1310;RSS-0028-000035 ROMMER Уплотнительное кольцо из FPM, 35;https://lk.teremopt.ru/upload/resize_cache/iblock/5ea/20xrx0d12he2szi3dx5j3nspqm1btz7y/1000_750_1/RG0091KSNPIV0H_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933647;шт.;65,61;;
m.1311;RSS-0028-000042 ROMMER Уплотнительное кольцо из FPM, 42;https://lk.teremopt.ru/upload/resize_cache/iblock/6f6/8c6hfkcd5gsdryrox3bjiezsfs0lqp4m/1000_750_1/RG0091KSNPJ48J_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933648;шт.;121,15;;
m.1312;RSS-0028-000054 ROMMER Уплотнительное кольцо из FPM, 54;https://lk.teremopt.ru/upload/resize_cache/iblock/3fe/b317f06ek1wf7ardcyy6frro9zw81pi6/1000_750_1/RG0091KSNPJ90M_1.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12933649;шт.;153,82;;
m.1313;RSS-0029-000015 ROMMER Уплотнительное кольцо из EPDM, 15 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/93c/e143dueugockp0areew0ny76qx9yvnc8/1000_750_1/RG0092NL3FC5O0_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14247927;шт.;12,61;;
m.1314;RSS-0029-000018 ROMMER Уплотнительное кольцо из EPDM, 18 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/8dd/flqtrrydc8ut7z0lfrzzgvwhnm5lguvo/1000_750_1/RG00933MS2LEIL_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14176387;шт.;14,34;;
m.1315;RSS-0029-000022 ROMMER Уплотнительное кольцо из EPDM, 22 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/659/bn8qq1n3l2r98i6ajphtzknd4x958zkj/1000_750_1/RG0092NL3KAS4F_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14247928;шт.;25,21;;
m.1316;RSS-0029-000028 ROMMER Уплотнительное кольцо из EPDM, 28 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/b8f/r5v2dy9vbd7t0dmtkzra3n9yqe5i7f53/1000_750_1/RG00933MS7038A_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14176388;шт.;27,80;;
m.1317;RSS-0029-000035 ROMMER Уплотнительное кольцо из EPDM, 35 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/53d/nl1zh2hqingdnr6g3mj5xtfej2g2x2m8/1000_750_1/RG00933MS9HLKE_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14247929;шт.;32,94;;
m.1318;RSS-0029-000042 ROMMER Уплотнительное кольцо из EPDM, 42 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/3c8/ssro7yvbnv0zgrlm8y30ebr24d2xukhp/1000_750_1/RG00933MSBI3NH_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14247930;шт.;58,15;;
m.1319;RSS-0029-000054 ROMMER Уплотнительное кольцо из EPDM, 54 (без выемок);https://lk.teremopt.ru/upload/resize_cache/iblock/a3d/yy9c2ohcg3rzwcommw26iu1q46qf6zb8/1000_750_1/RG00933MSDMAJ0_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=14247931;шт.;80,74;;
m.1320;SCC-0001-000013 STOUT Шкаф распределительный наружный 1-3 выхода (ШРН-0) 651х120х365;https://lk.teremopt.ru/upload/resize_cache/iblock/5f1/1000_750_1/rg008p2h3b6m62.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10431;шт.;3 925,94;;
m.1321;SCC-0001-000045 STOUT Шкаф распределительный наружный 4-5 выходов (ШРН-1) 651х120х454;https://lk.teremopt.ru/upload/resize_cache/iblock/026/1000_750_1/RG008P2H3B8SE9.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10432;шт.;4 472,93;;
m.1322;SCC-0001-000067 STOUT Шкаф распределительный наружный 6-7 выходов (ШРН-2) 651х120х554;https://lk.teremopt.ru/upload/resize_cache/iblock/c95/1000_750_1/RG008P2H3BB574.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10433;шт.;4 782,77;;
m.1323;SCC-0001-000810 STOUT Шкаф распределительный наружный 8-10 выходов (ШРН-3) 651х120х704;https://lk.teremopt.ru/upload/resize_cache/iblock/81c/1000_750_1/RG008P2H3BDAFN.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10434;шт.;5 591,05;;
m.1324;SCC-0001-001112 STOUT Шкаф распределительный наружный 11-12 выходов (ШРН-4) 651х120х854;https://lk.teremopt.ru/upload/resize_cache/iblock/525/1000_750_1/RG008P2H3BFAGB.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10435;шт.;7 145,62;;
m.1325;SCC-0001-001316 STOUT Шкаф распределительный наружный 13-16 выходов (ШРН-5) 651х120х1004;https://lk.teremopt.ru/upload/resize_cache/iblock/1a3/1000_750_1/RG008P2H3BJP9K.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10436;шт.;8 402,42;;
m.1326;SCC-0001-001718 STOUT Шкаф распределительный наружный 17-18 выходов (ШРН-6) 651х120х1154;https://lk.teremopt.ru/upload/resize_cache/iblock/da1/1000_750_1/RG008P2H3BLSIA.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10437;шт.;9 368,28;;
m.1327;SCC-0001-001920 STOUT Шкаф распределительный наружный 19-20 выходов (ШРН-7) 651х120х1304;https://lk.teremopt.ru/upload/resize_cache/iblock/3f4/1000_750_1/RG008P2H3BNUAI.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10438;шт.;11 111,76;;
m.1328;SCC-0002-000013 STOUT Шкаф распределительный встроенный 1-3 выхода (ШРВ-0) 670х125х404;https://lk.teremopt.ru/upload/resize_cache/iblock/ac9/1000_750_1/rg008p2gf1n050.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10440;шт.;4 761,50;;
m.1329;SCC-0002-000045 STOUT Шкаф распределительный встроенный 4-5 выходов (ШРВ-1) 670х125х496;https://lk.teremopt.ru/upload/resize_cache/iblock/732/1000_750_1/RG008P2GF1PUD7.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10441;шт.;5 126,59;;
m.1330;SCC-0002-000067 STOUT Шкаф распределительный встроенный 6-7 выходов (ШРВ-2) 670х125х596;https://lk.teremopt.ru/upload/resize_cache/iblock/886/1000_750_1/RG008P2GF1S56F.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10442;шт.;5 437,58;;
m.1331;SCC-0002-000810 STOUT Шкаф распределительный встроенный 8-10 выходов (ШРВ-3) 670х125х746;https://lk.teremopt.ru/upload/resize_cache/iblock/a40/1000_750_1/RG008P2H3AOATA.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10443;шт.;6 222,91;;
m.1332;SCC-0002-001112 STOUT Шкаф распределительный встроенный 11-12 выходов (ШРВ-4) 670х125х896;https://lk.teremopt.ru/upload/resize_cache/iblock/af2/1000_750_1/RG008P2H3ARDDE.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10444;шт.;7 863,44;;
m.1333;SCC-0002-001316 STOUT Шкаф распределительный встроенный 13-16 выходов (ШРВ-5) 670х125х1046;https://lk.teremopt.ru/upload/resize_cache/iblock/a19/1000_750_1/RG008P2H3AU4DM.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10445;шт.;9 222,60;;
m.1334;SCC-0002-001718 STOUT Шкаф распределительный встроенный 17-18 выходов (ШРВ-6) 670х125х1196;https://lk.teremopt.ru/upload/resize_cache/iblock/202/1000_750_1/RG008P2H3B07TP.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10446;шт.;10 089,76;;
m.1335;SCC-0002-001920 STOUT Шкаф распределительный встроенный 19-20 выходов (ШРВ-7) 670х125х1346;https://lk.teremopt.ru/upload/resize_cache/iblock/bcc/1000_750_1/RG008P2H3B2CTR.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10447;шт.;12 201,33;;
m.1336;SCC-1003-000067 STOUT Шкаф распределительный наружный 6-7 выходов (ШРН-180-2) 650х180х550;https://lk.teremopt.ru/upload/resize_cache/iblock/2f6/866yc5hvx32355uh7j4khh2od4ffuba1/1000_750_1/RG0091NU9H43E5_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12609269;шт.;12 391,87;;
m.1337;SCC-1003-000810 STOUT Шкаф распределительный наружный 8-10 выходов (ШРН-180-3) 650х180х700;https://lk.teremopt.ru/upload/resize_cache/iblock/d9e/w3cy9nolww3ybuzyhpdwqs6slouge9ma/1000_750_1/RG0091NU9H43E6_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12626860;шт.;14 617,76;;
m.1338;SCC-1003-001112 STOUT Шкаф распределительный наружный 11-12 выходов (ШРН-180-4) 650х180х850;https://lk.teremopt.ru/upload/resize_cache/iblock/ab6/mi5n70wpp5pdg4t96m36qqup7fqrue7w/1000_750_1/RG0091NU9H439L_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12626861;шт.;17 382,87;;
m.1339;SCC-1003-001316 STOUT Шкаф распределительный наружный 13-16 выходов (ШРН-180-5) 650х180х1000;https://lk.teremopt.ru/upload/resize_cache/iblock/70d/1rstwc49sptqvtr40zo36nf831n1ql6v/1000_750_1/RG0091NU9H439M_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12609270;шт.;19 703,87;;
m.1340;SCC-1003-001718 STOUT Шкаф распределительный наружный 17-18 выходов (ШРН-180-6) 650х180х1150;https://lk.teremopt.ru/upload/resize_cache/iblock/34d/pfelycfz5x1us5erptqyvgxginjuyuhr/1000_750_1/RG0091NU9H43BE_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12626862;шт.;21 145,30;;
m.1341;SCC-1003-001920 STOUT Шкаф распределительный наружный 19-20 выходов (ШРН-180-7) 650х180х1300;https://lk.teremopt.ru/upload/resize_cache/iblock/ef7/8l0ev6d9nv80c74578f1kcow4ayidqek/1000_750_1/RG0091NU9H43BG_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12626863;шт.;23 334,52;;
m.1342;SFA-0000-162025 STOUT Фиксирующая скоба для присоединительных трубок (AC0090H3400K2B);https://lk.teremopt.ru/upload/resize_cache/iblock/670/1000_750_1/RG008V8TISOOM6.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=11622624;шт.;467,50;;
m.1343;SFA-0001-001612 STOUT Переходник с наружной резьбой 16xR 1/2 для труб из сшитого полиэтилена аксиальный (340001H041622B);https://lk.teremopt.ru/upload/resize_cache/iblock/cb5/1000_750_1/RG008P0TP3ITR5.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10558;шт.;301,40;;
m.1344;SFA-0001-001634 STOUT Переходник с наружной резьбой 16xR 3/4 для труб из сшитого полиэтилена аксиальный (340001H051622B);https://lk.teremopt.ru/upload/resize_cache/iblock/09f/1000_750_1/RG008P0TP43N41.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10560;шт.;420,20;;
m.1345;SFA-0001-002012 STOUT Переходник с наружной резьбой 20xR 1/2 для труб из сшитого полиэтилена аксиальный (340001H042028B);https://lk.teremopt.ru/upload/resize_cache/iblock/fbd/1000_750_1/RG008P0TP3MQRE.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10559;шт.;364,10;;
m.1346;SFA-0001-002034 STOUT Переходник с наружной резьбой 20xR 3/4 для труб из сшитого полиэтилена аксиальный (340001H052028B);https://lk.teremopt.ru/upload/resize_cache/iblock/bea/1000_750_1/RG008P0TP471S5.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10561;шт.;543,40;;
m.1347;SFA-0001-002510 STOUT Переходник с наружной резьбой 25xR 1 для труб из сшитого полиэтилена аксиальный (340001H102535B);https://lk.teremopt.ru/upload/resize_cache/iblock/5be/1000_750_1/RG008P0U5JDVBH.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10563;шт.;918,50;;
m.1348;SFA-0001-002512 STOUT Переходник с наружной резьбой 25xR 1/2 для труб из сшитого полиэтилена аксиальный (340001H042535B);https://lk.teremopt.ru/upload/resize_cache/iblock/6bf/1000_750_1/RG008Q1DJKR514.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10632;шт.;563,20;;
m.1349;SFA-0001-002534 STOUT Переходник с наружной резьбой 25xR 3/4 для труб из сшитого полиэтилена аксиальный (340001H052535B);https://lk.teremopt.ru/upload/resize_cache/iblock/21b/1000_750_1/RG008P0U5JA531.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10562;шт.;601,70;;
m.1350;SFA-0001-003210 STOUT Переходник с наружной резьбой 32xR 1 для труб из сшитого полиэтилена аксиальный (340001H103244B);https://lk.teremopt.ru/upload/resize_cache/iblock/1b4/1000_750_1/RG008P0U5JH3RR.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10564;шт.;1 062,60;;
m.1351;SFA-0001-003234 STOUT Переходник с наружной резьбой 32xR 3/4 для труб из сшитого полиэтилена аксиальный (340001H053244B);https://lk.teremopt.ru/upload/resize_cache/iblock/37f/1000_750_1/RG008Q1DJL3FUA_0.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10633;шт.;1 052,70;;
m.1352;SFA-0001-200212 STOUT Переходник с наружной резьбой 20х2.0x1/2 никелированный для труб из сшитого полиэтилена аксиальный (340001N042020B);https://lk.teremopt.ru/upload/resize_cache/iblock/693/y3ys7b67eei7q6v24ca4l3cbw5hio9tp/1000_750_1/RG0091E43JJ8EG_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12572602;шт.;404,80;;
m.1353;SFA-0002-001612 STOUT Переходник с внутренней резьбой 16xG 1/2 для труб из сшитого полиэтилена аксиальный (340002RH41622B);https://lk.teremopt.ru/upload/resize_cache/iblock/8fb/1000_750_1/RG008P0U5KL8NV.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10565;шт.;367,40;;
m.1354;SFA-0002-001634 STOUT Переходник с внутренней резьбой 16xG 3/4 для труб из сшитого полиэтилена аксиальный (340002RH51622B);https://lk.teremopt.ru/upload/resize_cache/iblock/724/1000_750_1/RG008Q1DJL84GR.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10634;шт.;556,60;;
m.1355;SFA-0002-002012 STOUT Переходник с внутренней резьбой 20xG 1/2 для труб из сшитого полиэтилена аксиальный (340002RH42028B);https://lk.teremopt.ru/upload/resize_cache/iblock/5e4/1000_750_1/RG008P0U5LO8B0.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10566;шт.;399,30;;
m.1356;SFA-0002-002034 STOUT Переходник с внутренней резьбой 20xG 3/4 для труб из сшитого полиэтилена аксиальный (340002RH52028B);https://lk.teremopt.ru/upload/resize_cache/iblock/019/1000_750_1/RG008P0U5LRORB.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10567;шт.;601,70;;
m.1357;SFA-0002-002534 STOUT Переходник с внутренней резьбой 25xG 3/4 для труб из сшитого полиэтилена аксиальный (340002RH52535B);https://lk.teremopt.ru/upload/resize_cache/iblock/b56/1000_750_1/RG008P0U5LUNRJ.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10568;шт.;679,80;;
m.1358;SFA-0002-003210 STOUT Переходник с внутренней резьбой 32xG 1 для труб из сшитого полиэтилена аксиальный (340002H103244B);https://lk.teremopt.ru/upload/resize_cache/iblock/ce5/1000_750_1/RG008Q0EO003GA.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10624;шт.;1 169,30;;
m.1359;SFA-0003-000016 STOUT Муфта соединительная равнопроходная 16 для труб из сшитого полиэтилена аксиальный (340000H162200B);https://lk.teremopt.ru/upload/resize_cache/iblock/032/1000_750_1/RG008P0TP2RE1N.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10554;шт.;249,70;;
m.1360;SFA-0003-000020 STOUT Муфта соединительная равнопроходная 20 для труб из сшитого полиэтилена аксиальный (340000H202800B);https://lk.teremopt.ru/upload/resize_cache/iblock/58d/1000_750_1/RG008P0TP30023.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10555;шт.;369,60;;
m.1361;SFA-0003-000025 STOUT Муфта соединительная равнопроходная 25 для труб из сшитого полиэтилена аксиальный (340000H253500B);https://lk.teremopt.ru/upload/resize_cache/iblock/090/1000_750_1/RG008P0TP34QQB.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10556;шт.;589,60;;
m.1362;SFA-0003-000032 STOUT Муфта соединительная равнопроходная 32 для труб из сшитого полиэтилена аксиальный (340000H324400B);https://lk.teremopt.ru/upload/resize_cache/iblock/92f/1000_750_1/RG008P0TP3912M.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10557;шт.;1 090,10;;
m.1363;SFA-0003-002002 STOUT Муфта соединительная равнопроходная 20х2,0 никелированная для труб из сшитого полиэтилена аксиальный (340000N202000B);https://lk.teremopt.ru/upload/resize_cache/iblock/f94/vb2hvqwmzp3lj76cdb7ax8tiqgh7piiq/1000_750_1/RG0091E43G0D2G_1.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=12572601;шт.;390,50;;
m.1364;SFA-0004-002016 STOUT Муфта соединительная переходная 20x16 для труб из сшитого полиэтилена аксиальный (340003H685800B);https://lk.teremopt.ru/upload/resize_cache/iblock/ef9/1000_750_1/RG008P0U5M2MK3.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=10569;шт.;313,50;;
m.1365;SFA-0004-002516 STOUT Муфта соединительная переходная 25x16 для труб из сшитого полиэтилена аксиальный (340003H765800B);https://lk.teremopt.ru/upload/resize_cache/iblock/214/1000_750_1/RG008P0U5M5FSC.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=10570;шт.;470,80;;
